geoName;coordinates;cansancio;pérdida de apetito;Pérdida de libido;Ataque de pánico;culpa;Fecha
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/05/2021
Monreal del Campo;{'lat': 40.7877194, 'lng': -1.3553635};0;0;0;0;0;21/05/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/05/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/05/2021
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;23/05/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/05/2021
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;24/05/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;24/05/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/05/2021
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;26/05/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;26/05/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/05/2021
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;27/05/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;27/05/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/05/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;100;29/05/2021
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;30/05/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;30/05/2021
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;31/05/2021
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;02/06/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;02/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/06/2021
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;03/06/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;03/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;03/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;05/06/2021
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;06/06/2021
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;06/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/06/2021
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;07/06/2021
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;07/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/06/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;10/06/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;11/06/2021
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;12/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/06/2021
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;13/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/06/2021
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;14/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;17/06/2021
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;18/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/06/2021
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;19/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;19/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/06/2021
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;21/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/06/2021
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;22/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/06/2021
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;26/06/2021
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;26/06/2021
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;27/06/2021
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;27/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;28/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;29/06/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;30/06/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/06/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;01/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/07/2021
Épila;{'lat': 41.596716, 'lng': -1.2674411};0;0;0;0;0;03/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/07/2021
Épila;{'lat': 41.596716, 'lng': -1.2674411};0;0;0;0;0;04/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/07/2021
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;07/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/07/2021
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;08/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/07/2021
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;09/07/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;09/07/2021
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;10/07/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;10/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/07/2021
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;11/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/07/2021
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;12/07/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;13/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/07/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};100;0;0;0;0;14/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/07/2021
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;18/07/2021
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;19/07/2021
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;19/07/2021
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;20/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/07/2021
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;21/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/07/2021
Monzalbarba;{'lat': 41.7043343, 'lng': -0.9653412};0;0;0;0;0;22/07/2021
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;22/07/2021
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;22/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/07/2021
Monzalbarba;{'lat': 41.7043343, 'lng': -0.9653412};0;0;0;0;0;23/07/2021
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;23/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;27/07/2021
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;28/07/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;28/07/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/07/2021
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;29/07/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;100;29/07/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;30/07/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;100;31/07/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;01/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;01/08/2021
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;02/08/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;02/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/08/2021
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;03/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};65;0;0;0;35;04/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/08/2021
Caspe;{'lat': 41.2344007, 'lng': -0.0408208};0;0;0;0;0;07/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/08/2021
Caspe;{'lat': 41.2344007, 'lng': -0.0408208};0;0;0;0;0;08/08/2021
Épila;{'lat': 41.596716, 'lng': -1.2674411};0;0;0;0;0;08/08/2021
Épila;{'lat': 41.596716, 'lng': -1.2674411};0;0;0;0;0;09/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;12/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/08/2021
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;14/08/2021
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;15/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/08/2021
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;16/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/08/2021
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;17/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/08/2021
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;18/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/08/2021
Ateca;{'lat': 41.3296158, 'lng': -1.7952762};0;0;0;0;0;19/08/2021
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;19/08/2021
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;19/08/2021
Caspe;{'lat': 41.2344007, 'lng': -0.0408208};0;0;0;0;0;19/08/2021
Ateca;{'lat': 41.3296158, 'lng': -1.7952762};0;0;0;0;0;20/08/2021
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;20/08/2021
Caspe;{'lat': 41.2344007, 'lng': -0.0408208};0;0;0;0;0;20/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;20/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/08/2021
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;24/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/08/2021
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;25/08/2021
Tauste;{'lat': 41.9202247, 'lng': -1.2578169};0;0;0;0;0;25/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/08/2021
Tauste;{'lat': 41.9202247, 'lng': -1.2578169};0;0;0;0;0;26/08/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;26/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/08/2021
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;100;27/08/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;27/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/08/2021
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;28/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;29/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;31/08/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/09/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;09/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/09/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;10/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/09/2021
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;17/09/2021
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;18/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/09/2021
Caminreal;{'lat': 40.8393218, 'lng': -1.3230581};0;0;0;0;0;21/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/09/2021
Caminreal;{'lat': 40.8393218, 'lng': -1.3230581};0;0;0;0;0;22/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/09/2021
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;26/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/09/2021
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;27/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/09/2021
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;28/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/09/2021
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;29/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;29/09/2021
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;30/09/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;30/09/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/09/2021
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;01/10/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;01/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/10/2021
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;02/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/10/2021
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;03/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/10/2021
Monreal del Campo;{'lat': 40.7877194, 'lng': -1.3553635};0;0;0;0;0;06/10/2021
Monreal del Campo;{'lat': 40.7877194, 'lng': -1.3553635};0;0;0;0;0;07/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;11/10/2021
Épila;{'lat': 41.596716, 'lng': -1.2674411};0;0;0;0;0;11/10/2021
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;12/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/10/2021
Épila;{'lat': 41.596716, 'lng': -1.2674411};0;0;0;0;0;12/10/2021
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;13/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/10/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;18/10/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;19/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/10/2021
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;20/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;20/10/2021
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;21/10/2021
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;21/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/10/2021
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;22/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/10/2021
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;23/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/10/2021
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;24/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/10/2021
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;30/10/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;30/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;30/10/2021
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;31/10/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;31/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;31/10/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/11/2021
Calamocha;{'lat': 40.9173028, 'lng': -1.299939};0;0;0;0;0;02/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/11/2021
Calamocha;{'lat': 40.9173028, 'lng': -1.299939};0;0;0;0;0;03/11/2021
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;03/11/2021
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;03/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/11/2021
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;04/11/2021
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;04/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/11/2021
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;05/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/11/2021
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;06/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/11/2021
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;07/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/11/2021
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;08/11/2021
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;08/11/2021
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;09/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/11/2021
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;21/11/2021
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;22/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/11/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;23/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/11/2021
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;24/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};48;0;0;0;52;27/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;29/11/2021
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;30/11/2021
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/11/2021
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;01/12/2021
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;01/12/2021
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;02/12/2021
