geoName;coordinates;estrés;dolor de cuello;dolor de espalda;molestias en los ojos;dolor de muñeca;Fecha
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/04/2022
Tauste;{'lat': 41.9202247, 'lng': -1.2578169};0;0;0;0;0;13/04/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;13/04/2022
Tauste;{'lat': 41.9202247, 'lng': -1.2578169};0;0;0;0;0;14/04/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/04/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/04/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;16/04/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/04/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;19/04/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;19/04/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;19/04/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;20/04/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;20/04/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/04/2022
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;24/04/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/04/2022
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;25/04/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/04/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;26/04/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;27/04/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/04/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;28/04/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;29/04/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;30/04/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;30/04/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;30/04/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;01/05/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;01/05/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;01/05/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;03/05/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/05/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;04/05/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/05/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/05/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;06/05/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/05/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;09/05/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/05/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;14/05/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/05/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;15/05/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/05/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/05/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;42;58;0;0;21/05/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/05/2022
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;23/05/2022
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;24/05/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/05/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/05/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;28/05/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;29/05/2022
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;30/05/2022
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;31/05/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;31/05/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;01/06/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;02/06/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;02/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/06/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;03/06/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;03/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/06/2022
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;06/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;06/06/2022
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;07/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};53;0;47;0;0;07/06/2022
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;08/06/2022
Gelsa;{'lat': 41.4074528, 'lng': -0.4611438};0;0;0;0;0;08/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/06/2022
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;09/06/2022
Gelsa;{'lat': 41.4074528, 'lng': -0.4611438};0;0;0;0;0;09/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/06/2022
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;11/06/2022
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;12/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;15/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;16/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;19/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;21/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/06/2022
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;23/06/2022
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;24/06/2022
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;27/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/06/2022
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;28/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/06/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;05/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/07/2022
Gelsa;{'lat': 41.4074528, 'lng': -0.4611438};0;0;0;0;0;08/07/2022
Gelsa;{'lat': 41.4074528, 'lng': -0.4611438};0;0;0;0;0;09/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/07/2022
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;11/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/07/2022
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;12/07/2022
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;15/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/07/2022
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;16/07/2022
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;16/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;16/07/2022
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;17/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/07/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;20/07/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;21/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/07/2022
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;31/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;31/07/2022
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;01/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;09/08/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;10/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;10/08/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;11/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;12/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/08/2022
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;18/08/2022
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;19/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;20/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;23/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;49;51;0;0;26/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;27/08/2022
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;30/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/08/2022
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;31/08/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;31/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};78;22;0;0;0;31/08/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;01/09/2022
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;02/09/2022
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;03/09/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;04/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/09/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;05/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/09/2022
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;06/09/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;06/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/09/2022
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;07/09/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;07/09/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;10/09/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;11/09/2022
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;12/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/09/2022
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;13/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;18/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/09/2022
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;20/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/09/2022
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;21/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/09/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;22/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/09/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;23/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/09/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;25/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/09/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;26/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/09/2022
Gelsa;{'lat': 41.4074528, 'lng': -0.4611438};0;0;0;0;0;27/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/09/2022
Gelsa;{'lat': 41.4074528, 'lng': -0.4611438};0;0;0;0;0;28/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/09/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;03/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/10/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;04/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/10/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;07/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;31;69;0;0;07/10/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;08/10/2022
Gelsa;{'lat': 41.4074528, 'lng': -0.4611438};0;0;0;0;0;18/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;18/10/2022
Gelsa;{'lat': 41.4074528, 'lng': -0.4611438};0;0;0;0;0;19/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/10/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;21/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;21/10/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;22/10/2022
Tauste;{'lat': 41.9202247, 'lng': -1.2578169};0;0;0;0;0;22/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/10/2022
Tauste;{'lat': 41.9202247, 'lng': -1.2578169};0;0;0;0;0;23/10/2022
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;24/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;40;60;0;0;24/10/2022
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;25/10/2022
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;25/10/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;25/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;46;54;0;0;25/10/2022
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;26/10/2022
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;26/10/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;26/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;26/10/2022
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;27/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;27/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;29/10/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;30/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/10/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;31/10/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;31/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;31/10/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;01/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};87;0;13;0;0;01/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/11/2022
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;04/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/11/2022
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;05/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;08/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;10/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/11/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;18/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;18/11/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;19/11/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;20/11/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;21/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/11/2022
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;25/11/2022
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;26/11/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;28/11/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;29/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;01/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/12/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;06/12/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;07/12/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;07/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;07/12/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;08/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/12/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;09/12/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;10/12/2022
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;11/12/2022
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;12/12/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;12/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/12/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;13/12/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;13/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;13/12/2022
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;14/12/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;14/12/2022
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;15/12/2022
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;16/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/12/2022
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;17/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/12/2022
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;20/12/2022
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;21/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;21/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;29/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;37;63;0;0;30/12/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;01/01/2023
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;02/01/2023
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;02/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/01/2023
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;03/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;03/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/01/2023
Épila;{'lat': 41.596716, 'lng': -1.2674411};0;0;0;0;0;07/01/2023
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;08/01/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;08/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/01/2023
Épila;{'lat': 41.596716, 'lng': -1.2674411};0;0;0;0;0;08/01/2023
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;09/01/2023
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;09/01/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;09/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/01/2023
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;10/01/2023
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;10/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/01/2023
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;11/01/2023
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;11/01/2023
